tier,method,random_seed,condition,layer_index,mean_probability_of_roughly_equal_option,items_used
general-instruct-2,graft_proposed_loao_social_group,42,diff,1,0.2284,48
general-instruct-2,graft_proposed_loao_social_group,42,diff,2,0.2257,48
general-instruct-2,graft_proposed_loao_social_group,42,diff,3,0.2211,48
general-instruct-2,graft_proposed_loao_social_group,42,diff,4,0.2216,48
general-instruct-2,graft_proposed_loao_social_group,42,diff,5,0.2211,48
general-instruct-2,graft_proposed_loao_social_group,42,diff,6,0.2235,48
general-instruct-2,graft_proposed_loao_social_group,42,diff,7,0.2192,48
general-instruct-2,graft_proposed_loao_social_group,42,diff,8,0.2178,48
general-instruct-2,graft_proposed_loao_social_group,42,diff,9,0.2111,48
general-instruct-2,graft_proposed_loao_social_group,42,diff,10,0.2049,48
general-instruct-2,graft_proposed_loao_social_group,42,diff,11,0.1991,48
general-instruct-2,graft_proposed_loao_social_group,42,diff,12,0.1865,48
general-instruct-2,graft_proposed_loao_social_group,42,diff,13,0.1697,48
general-instruct-2,graft_proposed_loao_social_group,42,diff,14,0.2292,48
general-instruct-2,graft_proposed_loao_social_group,42,diff,15,0.1648,48
general-instruct-2,graft_proposed_loao_social_group,42,diff,16,0.1864,48
general-instruct-2,graft_proposed_loao_social_group,42,diff,17,0.0769,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,0,0.2258,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,1,0.2268,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,2,0.2238,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,3,0.2236,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,4,0.2216,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,5,0.2183,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,6,0.2228,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,7,0.2182,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,8,0.2176,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,9,0.2139,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,10,0.2038,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,11,0.1995,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,12,0.1929,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,13,0.1833,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,14,0.2222,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,15,0.1968,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,16,0.4191,48
general-instruct-2,graft_proposed_loao_social_group,42,equal,17,0.7336,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,0,0.2337,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,1,0.2315,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,2,0.2324,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,3,0.2315,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,4,0.2317,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,5,0.2297,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,6,0.2376,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,7,0.2334,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,8,0.2266,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,9,0.2267,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,10,0.2436,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,11,0.2274,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,12,0.3106,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,13,0.3602,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,14,0.407,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,15,0.3538,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,16,0.4437,48
general-instruct-2,graft_proposed_qlora_nf4,42,diff,17,0.0728,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,0,0.233,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,1,0.2325,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,2,0.2316,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,3,0.2328,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,4,0.2332,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,5,0.2298,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,6,0.2394,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,7,0.2375,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,8,0.2374,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,9,0.2339,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,10,0.252,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,11,0.2355,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,12,0.3282,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,13,0.3949,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,14,0.4959,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,15,0.3901,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,16,0.699,48
general-instruct-2,graft_proposed_qlora_nf4,42,equal,17,0.8769,48
general-instruct-2,reference_vanilla_lora,42,diff,0,0.3898,48
general-instruct-2,reference_vanilla_lora,42,diff,1,0.3933,48
general-instruct-2,reference_vanilla_lora,42,diff,2,0.3885,48
general-instruct-2,reference_vanilla_lora,42,diff,3,0.3928,48
general-instruct-2,reference_vanilla_lora,42,diff,4,0.3944,48
general-instruct-2,reference_vanilla_lora,42,diff,5,0.392,48
general-instruct-2,reference_vanilla_lora,42,diff,6,0.3869,48
general-instruct-2,reference_vanilla_lora,42,diff,7,0.403,48
general-instruct-2,reference_vanilla_lora,42,diff,8,0.4027,48
general-instruct-2,reference_vanilla_lora,42,diff,9,0.4061,48
general-instruct-2,reference_vanilla_lora,42,diff,10,0.409,48
general-instruct-2,reference_vanilla_lora,42,diff,11,0.4129,48
general-instruct-2,reference_vanilla_lora,42,diff,12,0.4193,48
general-instruct-2,reference_vanilla_lora,42,diff,13,0.3945,48
general-instruct-2,reference_vanilla_lora,42,diff,14,0.4123,48
general-instruct-2,reference_vanilla_lora,42,diff,15,0.4382,48
general-instruct-2,reference_vanilla_lora,42,diff,16,0.5247,48
general-instruct-2,reference_vanilla_lora,42,diff,17,0.0344,48
general-instruct-2,reference_vanilla_lora,42,equal,0,0.3906,48
general-instruct-2,reference_vanilla_lora,42,equal,1,0.3914,48
general-instruct-2,reference_vanilla_lora,42,equal,2,0.3924,48
general-instruct-2,reference_vanilla_lora,42,equal,3,0.394,48
general-instruct-2,reference_vanilla_lora,42,equal,4,0.394,48
general-instruct-2,reference_vanilla_lora,42,equal,5,0.3932,48
general-instruct-2,reference_vanilla_lora,42,equal,6,0.3893,48
general-instruct-2,reference_vanilla_lora,42,equal,7,0.4007,48
general-instruct-2,reference_vanilla_lora,42,equal,8,0.398,48
general-instruct-2,reference_vanilla_lora,42,equal,9,0.4084,48
general-instruct-2,reference_vanilla_lora,42,equal,10,0.4025,48
general-instruct-2,reference_vanilla_lora,42,equal,11,0.4026,48
general-instruct-2,reference_vanilla_lora,42,equal,12,0.4079,48
general-instruct-2,reference_vanilla_lora,42,equal,13,0.4332,48
general-instruct-2,reference_vanilla_lora,42,equal,14,0.4587,48
general-instruct-2,reference_vanilla_lora,42,equal,15,0.3878,48
general-instruct-2,reference_vanilla_lora,42,equal,16,0.6682,48
general-instruct-2,reference_vanilla_lora,42,equal,17,0.8562,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,0,0.362,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,1,0.3638,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,2,0.3637,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,3,0.3658,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,4,0.3674,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,5,0.372,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,6,0.3735,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,7,0.3784,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,8,0.3665,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,9,0.3547,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,10,0.3446,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,11,0.3388,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,12,0.3273,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,13,0.3407,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,14,0.3269,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,15,0.2851,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,16,0.2522,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,diff,17,0.1512,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,0,0.3623,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,1,0.3631,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,2,0.3642,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,3,0.366,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,4,0.3662,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,5,0.3711,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,6,0.3731,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,7,0.38,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,8,0.366,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,9,0.3559,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,10,0.3443,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,11,0.339,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,12,0.3284,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,13,0.3427,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,14,0.319,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,15,0.2905,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,16,0.4847,48
general-instruct-2,reference_vanilla_lora_loao_gender,42,equal,17,0.8093,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,0,0.3338,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,1,0.3363,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,2,0.3338,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,3,0.339,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,4,0.3387,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,5,0.3361,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,6,0.3311,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,7,0.3333,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,8,0.324,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,9,0.328,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,10,0.324,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,11,0.3222,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,12,0.316,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,13,0.3519,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,14,0.3232,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,15,0.226,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,16,0.3291,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,diff,17,0.1463,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,0,0.3351,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,1,0.3365,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,2,0.3328,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,3,0.34,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,4,0.3377,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,5,0.3354,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,6,0.3307,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,7,0.3346,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,8,0.3231,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,9,0.3277,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,10,0.3239,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,11,0.321,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,12,0.3102,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,13,0.3412,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,14,0.3435,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,15,0.2589,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,16,0.6341,48
general-instruct-2,reference_vanilla_lora_loao_landholding,42,equal,17,0.8382,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,0,0.2888,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,1,0.2876,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,2,0.2864,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,3,0.2913,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,4,0.288,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,5,0.2883,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,6,0.2922,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,7,0.2967,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,8,0.2855,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,9,0.2783,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,10,0.2824,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,11,0.2785,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,12,0.2618,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,13,0.2791,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,14,0.2552,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,15,0.1409,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,16,0.2576,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,diff,17,0.3167,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,0,0.29,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,1,0.2863,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,2,0.2875,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,3,0.2897,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,4,0.2877,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,5,0.289,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,6,0.2927,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,7,0.2949,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,8,0.2847,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,9,0.2785,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,10,0.2841,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,11,0.2835,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,12,0.2612,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,13,0.2805,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,14,0.2561,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,15,0.1819,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,16,0.563,48
general-instruct-2,reference_vanilla_lora_loao_social_group,42,equal,17,0.8244,48
general-instruct-2,reference_vanilla_qlora,42,diff,0,0.4469,48
general-instruct-2,reference_vanilla_qlora,42,diff,1,0.4476,48
general-instruct-2,reference_vanilla_qlora,42,diff,2,0.4529,48
general-instruct-2,reference_vanilla_qlora,42,diff,3,0.443,48
general-instruct-2,reference_vanilla_qlora,42,diff,4,0.4454,48
general-instruct-2,reference_vanilla_qlora,42,diff,5,0.4611,48
general-instruct-2,reference_vanilla_qlora,42,diff,6,0.4566,48
general-instruct-2,reference_vanilla_qlora,42,diff,7,0.451,48
general-instruct-2,reference_vanilla_qlora,42,diff,8,0.4604,48
general-instruct-2,reference_vanilla_qlora,42,diff,9,0.4519,48
general-instruct-2,reference_vanilla_qlora,42,diff,10,0.463,48
general-instruct-2,reference_vanilla_qlora,42,diff,11,0.4614,48
general-instruct-2,reference_vanilla_qlora,42,diff,12,0.4896,48
general-instruct-2,reference_vanilla_qlora,42,diff,13,0.4959,48
general-instruct-2,reference_vanilla_qlora,42,diff,14,0.5714,48
general-instruct-2,reference_vanilla_qlora,42,diff,15,0.5699,48
general-instruct-2,reference_vanilla_qlora,42,diff,16,0.7155,48
general-instruct-2,reference_vanilla_qlora,42,diff,17,0.1097,48
general-instruct-2,reference_vanilla_qlora,42,equal,0,0.4426,48
general-instruct-2,reference_vanilla_qlora,42,equal,1,0.4441,48
general-instruct-2,reference_vanilla_qlora,42,equal,2,0.4459,48
general-instruct-2,reference_vanilla_qlora,42,equal,3,0.442,48
general-instruct-2,reference_vanilla_qlora,42,equal,4,0.4439,48
general-instruct-2,reference_vanilla_qlora,42,equal,5,0.4583,48
general-instruct-2,reference_vanilla_qlora,42,equal,6,0.4532,48
general-instruct-2,reference_vanilla_qlora,42,equal,7,0.4557,48
general-instruct-2,reference_vanilla_qlora,42,equal,8,0.4501,48
general-instruct-2,reference_vanilla_qlora,42,equal,9,0.4601,48
general-instruct-2,reference_vanilla_qlora,42,equal,10,0.4623,48
general-instruct-2,reference_vanilla_qlora,42,equal,11,0.464,48
general-instruct-2,reference_vanilla_qlora,42,equal,12,0.4926,48
general-instruct-2,reference_vanilla_qlora,42,equal,13,0.5064,48
general-instruct-2,reference_vanilla_qlora,42,equal,14,0.5729,48
general-instruct-2,reference_vanilla_qlora,42,equal,15,0.7483,48
