bundle_id,panel_role,axis,original_condition,source_cell,source_reference,condition,prompt,expected_canonical,expected_display_letter,prompt_and_gold_sha256,review_status_pass_or_fail,reviewer_id,review_date_utc,review_notes
P001,pilot,social_group,equal,AgCensus2015-16 T2-4 Andhra Pradesh/Marginal/area/SCvsST,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Scheduled Castes | 9.375 |
| Scheduled Tribes | 5.0086 |
(denominator: All-social-groups total for Andhra Pradesh/Marginal/area=2336)
(source location: Tables 2-4, PDF pages 26,32,38)

According to the 2015-16 Agriculture Census in Andhra Pradesh, is the share of marginal operated area larger for Scheduled Castes, for Scheduled Tribes, or are the two roughly equal?
a) Scheduled Tribes
b) Scheduled Castes
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,c,445f9ee40066ce1f4450511ec2ee4c42ea3e309d87aceddbf2fb54405f109d53,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
P001,pilot,social_group,equal,AgCensus2015-16 T2-4 Andhra Pradesh/Marginal/area/SCvsST,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| Scheduled Castes | 16.0086 |
| Scheduled Tribes | 5.0086 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—Scheduled Castes, Scheduled Tribes, or are the two roughly equal?
a) Scheduled Tribes
b) Scheduled Castes
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,b,a1cd385b087460326c1ab08bbdd8807cba6728d6f9225f5c812a0e88bb8c37b4,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
P001,pilot,social_group,equal,AgCensus2015-16 T2-4 Andhra Pradesh/Marginal/area/SCvsST,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 9.375 |
| Group B | 5.0086 |
(denominator: All-social-groups total for Andhra Pradesh/Marginal/area=2336)
(source location: Tables 2-4, PDF pages 26,32,38)
(Group A and Group B are anonymous labels used consistently.)

According to the 2015-16 Agriculture Census in Andhra Pradesh, is the share of marginal operated area larger for Group A, for Group B, or are the two roughly equal?
a) Group B
b) Group A
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,c,033b2fe995c94adf70898c3053a81d53d0d0f7dd620e60a3e88516893dd417b2,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
P002,pilot,social_group,diff,AgCensus2015-16 T2-4 Goa/All Classes/area/SCvsST,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"In Goa, according to the 2015-16 Agriculture Census, which social group operates a larger share of agricultural operated area — Scheduled Castes, Scheduled Tribes, or are the two roughly equal?
a) Scheduled Castes
b) Scheduled Tribes
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,b,6e855a52026b1ef66d25688aeefa6a31aa98ab6107e82294126a410d360ccb40,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
P002,pilot,social_group,diff,AgCensus2015-16 T2-4 Goa/All Classes/area/SCvsST,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Scheduled Castes | 0 |
| Scheduled Tribes | 26.8293 |
(denominator: All-social-groups total for Goa/All Classes/area=82)
(source location: Tables 2-4, PDF pages 25,31,37)

In Goa, according to the 2015-16 Agriculture Census, which social group operates a larger share of agricultural operated area — Scheduled Castes, Scheduled Tribes, or are the two roughly equal?
a) Scheduled Castes
b) Scheduled Tribes
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,b,84933edc8687fdf1a5a181e585979b1574e7a7226644cf0f142c413c5ed27811,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
P002,pilot,social_group,diff,AgCensus2015-16 T2-4 Goa/All Classes/area/SCvsST,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| Scheduled Castes | 26.8293 |
| Scheduled Tribes | 0 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—Scheduled Castes, Scheduled Tribes, or are the two roughly equal?
a) Scheduled Castes
b) Scheduled Tribes
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,a,11446135b3b33008138f94350ef838576aadcc4276b2850b4d02f8c5997bdb92,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
P002,pilot,social_group,diff,AgCensus2015-16 T2-4 Goa/All Classes/area/SCvsST,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 0 |
| Group B | 26.8293 |
(denominator: All-social-groups total for Goa/All Classes/area=82)
(source location: Tables 2-4, PDF pages 25,31,37)
(Group A and Group B are anonymous labels used consistently.)

In Goa, according to the 2015-16 Agriculture Census, which social group operates a larger share of agricultural operated area — Group A, Group B, or are the two roughly equal?
a) Group A
b) Group B
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,b,27003efd24f4e33da82bcd0d7427ace3fc7625732762e35b18f45230b102a417,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
P003,pilot,landholding,equal,AgCensus2015-16 T2-4 Uttarakhand/All/number/Semi-mediumvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"In Uttarakhand, according to the 2015-16 Agriculture Census, among farmers, which size class accounts for a larger share of holdings — semi-medium holdings, medium holdings, or are the two roughly equal?
a) medium holdings
b) Roughly equal
c) semi-medium holdings
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,b,80a84863bb1731ec1c14c22a964dc322afce5a2c952be74cb3deb37f06ae0232,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
P003,pilot,landholding,equal,AgCensus2015-16 T2-4 Uttarakhand/All/number/Semi-mediumvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| semi-medium holdings | 6.5834 |
| medium holdings | 1.5891 |
(denominator: All Classes total for Uttarakhand/All/number=881)
(source location: Table 2, PDF pages 25,28,29)

In Uttarakhand, according to the 2015-16 Agriculture Census, among farmers, which size class accounts for a larger share of holdings — semi-medium holdings, medium holdings, or are the two roughly equal?
a) medium holdings
b) Roughly equal
c) semi-medium holdings
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,b,4bede5aaef3583439315ba093e562ef4a13f980fca8b80f4543edad27ffb964d,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
P003,pilot,landholding,equal,AgCensus2015-16 T2-4 Uttarakhand/All/number/Semi-mediumvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| semi-medium holdings | 12.5891 |
| medium holdings | 1.5891 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—semi-medium holdings, medium holdings, or are the two roughly equal?
a) medium holdings
b) Roughly equal
c) semi-medium holdings
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,c,abdaccc91d614788cffe3bbbcd141f4877907599364e0a4f1e5cc3b0c890ec2e,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
P003,pilot,landholding,equal,AgCensus2015-16 T2-4 Uttarakhand/All/number/Semi-mediumvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 6.5834 |
| Group B | 1.5891 |
(denominator: All Classes total for Uttarakhand/All/number=881)
(source location: Table 2, PDF pages 25,28,29)
(Group A and Group B are anonymous labels used consistently.)

In Uttarakhand, according to the 2015-16 Agriculture Census, among farmers, which size class accounts for a larger share of holdings — Group A, Group B, or are the two roughly equal?
a) Group B
b) Roughly equal
c) Group A
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,b,5c2d496116ee5e6c32f240cb819e1c3623356adf09ae792a3a6b925486baf954,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
P004,pilot,landholding,diff,AgCensus2015-16 T2-4 Karnataka/SC/number/MarginalvsLarge,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"In Karnataka, according to the 2015-16 Agriculture Census, among Scheduled Castes, which size class accounts for a larger share of holdings — marginal holdings, large holdings, or are the two roughly equal?
a) marginal holdings
b) large holdings
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,a,85c7086dad8283e226c5adf70b1ffa1e038e951bbd08358862fa91aeb02c22ed,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
P004,pilot,landholding,diff,AgCensus2015-16 T2-4 Karnataka/SC/number/MarginalvsLarge,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| marginal holdings | 58.4789 |
| large holdings | 0.3083 |
(denominator: All Classes total for Karnataka/SC/number=973)
(source location: Table 3, PDF pages 31,32,36)

In Karnataka, according to the 2015-16 Agriculture Census, among Scheduled Castes, which size class accounts for a larger share of holdings — marginal holdings, large holdings, or are the two roughly equal?
a) marginal holdings
b) large holdings
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,a,85c4b1ce6694a634cd36f3809813519e921eab95c25f4f33947860ad00ddb00d,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
P004,pilot,landholding,diff,AgCensus2015-16 T2-4 Karnataka/SC/number/MarginalvsLarge,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| marginal holdings | 0.3083 |
| large holdings | 58.4789 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—marginal holdings, large holdings, or are the two roughly equal?
a) marginal holdings
b) large holdings
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,b,042ce46c7cb41dd8f02a68cac9dbd93dec4a60a9015e7e3bacee84b4fd882b0a,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
P004,pilot,landholding,diff,AgCensus2015-16 T2-4 Karnataka/SC/number/MarginalvsLarge,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 58.4789 |
| Group B | 0.3083 |
(denominator: All Classes total for Karnataka/SC/number=973)
(source location: Table 3, PDF pages 31,32,36)
(Group A and Group B are anonymous labels used consistently.)

In Karnataka, according to the 2015-16 Agriculture Census, among Scheduled Castes, which size class accounts for a larger share of holdings — Group A, Group B, or are the two roughly equal?
a) Group A
b) Group B
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,a,8348bceeaba5cb41b2b2c7a1a72031936086b698c36e782fd0e40f2d8c39ebaf,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
P005,pilot,gender,equal,AgCensus2015-16 T14-16 SC/femaleShare/area/MarginalvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"At the all-India level in the 2015-16 Agriculture Census, among Scheduled Castes, is the share of operated area operated by women larger for marginal operated area, for medium operated area, or roughly the same for both?
a) Roughly equal
b) marginal operated area
c) medium operated area
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,4353b6740b5833af1605b09e36e08084344cacc371f649c3a56a55df4ac13c59,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
P005,pilot,gender,equal,AgCensus2015-16 T14-16 SC/femaleShare/area/MarginalvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| marginal operated area | 12.8785 |
| medium operated area | 9.5374 |
(denominator: female share within SC/Marginal/area (M+F=4954) versus SC/Medium/area (M+F=1751))
(source location: Table 15, PDF pages 63-64)

At the all-India level in the 2015-16 Agriculture Census, among Scheduled Castes, is the share of operated area operated by women larger for marginal operated area, for medium operated area, or roughly the same for both?
a) Roughly equal
b) marginal operated area
c) medium operated area
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,10cdb7a6269a1948557e69cd35ff979bc02ffa59d6349ca618b728d8514f63e6,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
