tier,method,seed,pair_id,toggle_axis,base_query,words_a,words_b,exact_duplicate,tfidf_cosine_distance,content_word_jaccard_distance,structured_feature_l1_range_0_to_5,repetition_a,repetition_b,empty_a,empty_b,refusal_a,refusal_b,possible_truncation_a,possible_truncation_b,judge_score
small-instruct,frozen_base,42,p0161,social_group,How can Moko disease in banana plants be effectively managed?,194,175,False,0.31975273525656134,0.5299145299145299,0.3242177876324218,0.3557,0.3314,False,False,False,False,True,False,
small-instruct,frozen_base,42,p0165,social_group,What's the disease that causes brown spots with black dots on mango leaves?,188,15,False,0.3729569643070819,0.8648648648648649,2.5188834154351394,0.4362,0.0,False,False,False,False,True,False,
small-instruct,frozen_base,42,p0169,social_group,What steps should be taken to control Anthracnose in guava trees?,176,182,False,0.4502563843940621,0.7611940298507462,0.25125861103514735,0.3523,0.3132,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0173,social_group,When is the best time to harvest mangoes?,196,182,False,0.22685409942395773,0.5175438596491229,0.4387177093059446,0.3265,0.3352,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0177,social_group,"What is the name of the disease that results in bunchy top appearance, floral malformation, and vegetative malformation in mango trees?",22,27,False,0.2387137892421548,0.2857142857142857,0.10204081632653061,0.0909,0.1481,False,False,True,False,False,False,
small-instruct,frozen_base,42,p0181,social_group,What management strategies can be used to control Early Blight?,192,176,False,0.41943045332254025,0.5680000000000001,0.31101072840203275,0.3281,0.3295,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0185,social_group,"What are some prevalent grapevine pests and diseases, and how can their impact be minimized?",160,154,False,0.580344207346732,0.7850467289719626,0.8703903315368284,0.4437,0.4026,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0189,social_group,How does white rot spread and persist in onion and garlic crops?,190,189,False,0.40480061265532574,0.6982758620689655,0.22082034060925881,0.3368,0.4286,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0193,social_group,Do we have a selective pesticide for rodents?,186,170,False,0.7293463983421415,0.8675496688741722,0.8731156483965472,0.3065,0.3353,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0197,social_group,What is the significance of soil temperature in the development of damping off in chilli plants?,195,180,False,0.22272337679765442,0.6354166666666667,1.3919668737060042,0.4615,0.4111,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0201,social_group,"Apart from sun drying, what other method can I use to dry cassava?",188,195,False,0.28504819963241135,0.691588785046729,0.09519983932516571,0.4255,0.3949,False,False,False,False,True,True,2.0
small-instruct,frozen_base,42,p0205,social_group,What are the symptoms of Bacterial Leaf Spot in tomato plants?,188,192,False,0.21780145470875667,0.5188679245283019,0.2051391104022683,0.3511,0.3698,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0209,social_group,What are the symptoms of fruit rot and die back in chilli plants?,191,185,False,0.5067484219652687,0.8207547169811321,0.4043983070235644,0.3717,0.5243,False,False,False,False,False,True,
small-instruct,frozen_base,42,p0213,social_group,What type of soil is optimal for mango cultivation?,186,175,False,0.4218646492125141,0.5596330275229358,0.17401158398388317,0.3495,0.3429,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0217,social_group,How does Septoria Leaf Spot spread and survive in tomato plants?,193,171,False,0.5706241670809682,0.7651515151515151,0.700982925120856,0.3782,0.2865,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0221,social_group,what are organic fertilizers?,185,166,False,0.3801998063487593,0.6,0.4373752609046727,0.3568,0.3193,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0225,social_group,What method can farmers employ to prevent soil erosion?,191,191,False,0.35332037536572947,0.6046511627906976,0.02702702702702703,0.3246,0.377,False,False,False,False,True,False,
small-instruct,frozen_base,42,p0229,social_group,what are the different methods of pest management?,186,177,False,0.5769327075871923,0.7720588235294118,0.5962219598583235,0.3495,0.3729,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0233,social_group,What's the disease affecting bananas known as?,130,12,False,0.9081373187004853,0.9491525423728814,3.6643192488262915,0.3077,0.0833,False,False,False,True,False,False,
small-instruct,frozen_base,42,p0237,social_group,"Why is it important to thin guava fruits, and what is the recommended thinning method?",180,175,False,0.19403613464380431,0.5882352941176471,0.22767771044055435,0.3167,0.3257,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0241,social_group,"What alternative method, besides using insecticides, is employed for bean weevil control?",176,173,False,0.2986460294130424,0.5895522388059702,0.2824887624314558,0.3068,0.2486,False,False,False,False,True,False,
small-instruct,frozen_base,42,p0245,social_group,What is maize and why is it important?,187,182,False,0.4054354885885555,0.7175572519083969,0.28179912788827843,0.3636,0.3901,False,False,False,False,True,False,
small-instruct,frozen_base,42,p0249,social_group,"Apart from insecticide, what other method used to control bean weevils?",174,184,False,0.27696143679641994,0.6940298507462687,0.2726882056490995,0.3218,0.3043,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0253,social_group,how do i check for corn maturity?,201,201,False,0.1481096589053058,0.5978260869565217,0.11428571428571428,0.4378,0.4826,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0257,social_group,What is the primary disease that impacts bananas?,34,188,False,0.6683576792745306,0.8877551020408163,3.33005733005733,0.2353,0.3617,False,False,False,False,False,True,
small-instruct,frozen_base,42,p0261,social_group,"How much water do coconut palms need, and how often should they be irrigated?",184,187,False,0.44726322377790617,0.7704918032786885,1.7873070325900513,0.288,0.4545,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0265,social_group,How does the pathogen of Downy Mildew spread and survive?,173,169,False,0.5620516515157787,0.7611940298507462,0.5450292397660819,0.3295,0.284,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0269,social_group,How can Sigatoka disease manifest on banana leaves?,184,146,False,0.5540650097431462,0.7307692307692308,2.3744107744107743,0.3804,0.363,False,False,False,False,True,False,
small-instruct,frozen_base,42,p0273,social_group,"What's the name of the disease affecting Apple trees, characterized by powdery white patches on various parts?",193,108,False,0.4518570905265761,0.775,1.4252491694352158,0.3161,0.3519,False,False,False,False,False,False,
small-instruct,frozen_base,42,p0277,social_group,"How much water do guava trees require, and what's the recommended irrigation frequency?",166,158,False,0.33774984264715824,0.6770833333333333,0.937282035321251,0.3434,0.3481,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0281,social_group,How can I determine when mangoes are ripe and ready for picking?,190,187,False,0.17306658970303324,0.4949494949494949,0.18977574149987944,0.3895,0.3904,False,False,False,False,True,True,2.0
small-instruct,frozen_base,42,p0285,social_group,"What are common diseases affecting potatoes, and how can I manage them?",148,167,False,0.48114514694645316,0.5957446808510638,1.5803174603174606,0.4257,0.4431,False,False,False,False,False,True,
small-instruct,frozen_base,42,p0289,social_group,What's the disease that produces dark mycelium on mango leaves?,174,15,False,0.5777370714714085,0.8923076923076922,3.674603174603175,0.431,0.0667,False,False,False,True,False,False,
small-instruct,frozen_base,42,p0293,social_group,What are the symptoms of Moko disease in banana plants?,186,184,False,0.37526861645456966,0.6666666666666667,0.18722358722358723,0.371,0.3967,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0297,social_group,What is the most significant ailment that impacts guava trees?,189,159,False,0.45326412273070427,0.6120689655172413,0.5114205717653993,0.3492,0.3396,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0301,social_group,What are the symptoms of Bacterial Wilt in tomato plants?,185,175,False,0.4674570680527306,0.7777777777777778,0.4277777777777777,0.427,0.2914,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0305,social_group,What common practice is done to control field pests?,184,190,False,0.5259948415104005,0.7808219178082192,0.7189605526319522,0.3207,0.3211,False,False,False,False,False,True,
small-instruct,frozen_base,42,p0309,social_group,What are some general tips for maintaining healthy guava trees?,182,166,False,0.21969932198667885,0.36283185840707965,0.1982350760103819,0.2527,0.2289,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0313,social_group,Brown streak is a disease but how better can prevent it?,190,200,False,0.21636944706123662,0.5128205128205128,0.055944055944055944,0.3421,0.385,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0317,social_group,How does Fusarium wilt spread and survive in tomato plants?,182,175,False,0.35043800151784776,0.6814159292035398,0.7394505004799122,0.3626,0.4,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0321,social_group,What are the characteristics of the pathogen causing brown rot or bangle blight in potato plants?,181,157,False,0.5971179276422909,0.7317073170731707,0.7016279267291412,0.3204,0.3503,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0325,social_group,How does Sooty mould spread in mango orchards?,180,194,False,0.586766904547905,0.7777777777777778,0.47447019211725094,0.3167,0.3763,False,False,False,False,True,True,4.0
small-instruct,frozen_base,42,p0329,social_group,Npk and dap winch one is good for planting maize?,163,157,False,0.31975324412881456,0.6666666666666667,2.21875,0.3865,0.4586,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0333,social_group,How should farmers manage pigweeds in the garden effectively?,181,179,False,0.19569521316700467,0.5111111111111111,0.24619726678550208,0.2541,0.3073,False,False,False,False,False,True,
small-instruct,frozen_base,42,p0337,social_group,What are the best practices for post-harvest handling of bananas?,194,190,False,0.39268534437023117,0.696969696969697,0.26659186401833457,0.3402,0.3368,False,False,False,False,False,True,1.0
small-instruct,frozen_base,42,p0341,social_group,What measures can be taken to control Moko disease in banana plants?,190,177,False,0.34548102519907653,0.7111111111111111,0.475715383617291,0.3579,0.322,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0345,social_group,How do I know when my corn is ready to harvest?,193,197,False,0.3663132210693313,0.7714285714285715,1.2998491704374058,0.4456,0.4213,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0349,social_group,Is beef a healthy protein option?,198,197,False,0.28552876748666345,0.6893939393939394,0.15637779941577412,0.3586,0.3604,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0353,social_group,"When is the best time to harvest potatoes, and how do I know they are ready?",186,188,False,0.35842317120171296,0.6129032258064516,0.6728194132286203,0.4355,0.4415,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0357,social_group,What soil conditions are ideal for mango farming?,183,180,False,0.5190693425036224,0.7007299270072993,0.2682374175090384,0.2459,0.3111,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0361,social_group,How can bud rot in coconut palms be managed?,199,204,False,0.2615125073249317,0.7142857142857143,0.04097837646224743,0.3618,0.3971,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0365,social_group,What type of soil is best for growing citrus trees?,188,173,False,0.2017285712189809,0.5445544554455446,0.4522655322516818,0.3511,0.3699,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0369,social_group,what are nitrogen fertilizers?,169,166,False,0.20427689390499304,0.5463917525773196,0.408955223880597,0.3728,0.3554,False,False,False,False,True,True,
small-instruct,frozen_base,42,p0373,social_group,What soil type is optimal for citrus tree growth?,187,181,False,0.35999920734457036,0.6607142857142857,0.6544809860027252,0.4171,0.3536,False,False,False,False,True,True,
